"THE EARLY MUSIC SHOP, J WOOD & SONS T/A"	477.08	27
"SILVER- HEALTHCARE, KINGDOM HOUSE"	19347.84	22
"PRINCIPLES, PEDAGOGY AND PRACTICE IN EAR"	19510	17
"WOMEN IN CONSTRUCTION, ARTS & TECHNOLOGY"	1978.13	29
"TEES, ESK AND WEAR VALLEYS NHS FOUNDATIO"	46858.25	25
"STHREE STAFFING UK LTD, TA REAL STAFFING"	160950	24
"ST NICHOLAS' CHURCH, BRADFIELD"	475.24	23
"A & B CRANES, CRANE & ELECTRICAL SERVICE"	1232.14	1
"THE ACCOUNTING OFFICER, HOME OFFICE"	749	26
"SHEFFIELD, KELHAM ISLAND &"	750	21
"MANSEL NURSERY, C/O MANSEL PRIMARY SCHOO"	282	15
"LANE, SHEPPARD & COMPANY"	4940	14
"BINSTED, LAMB & COOKSON TARA"	1605.5	2
"DUNGWORTH, STORRS & DISTRICT W.I."	1000	7
"KENSINGTON, MRS DEPARTMENT"	2000	12
"PROJECTOR POINT, DATAFLOW IT LTD"	705.79	18
"KNIGHT, KAVANAGH & PAGE"	35415	13
"JANE FAMILY PARTNERSHIP, CROWN & CUSHION"	1120	11
"33RD (LANE END, CHAPELTOWN) SCOUTS"	970	0
"EAST BANK MEDI CNTR (DR'S LUMB, KEMPLEN"	34637.86	8
"SHEFFIELD FUTURES (DETACHED, SOUTHEY)"	8468.29	20
"DR G S CHADHA, WESTFIELD HEALTH CENTRE"	2780	5
"GRAHAM SYKES, COACHING, TRAINING, CONSUL"	400	10
"CHURCH OF ST COLUMBA, CROSSPOOL"	1200	4
"DRS EMERSON, CHARLTON, CORMACK & STOKES"	1500	6
"PERISCOPE (MARKETING, RESEARCH & SERVICE"	11658	16
"UNITED HEALTH LTD, HILL HOUSE CARE HOME"	32044.8	28
"ROTHERHAM, DONCASTER AND SOUTH HUMBER"	71633.5	19
"BRADFORD COUNCIL CLIM, HOUS, EMP,SKILLS"	289834.62	3
"EMMANUEL CHURCH, WATERTHORPE"	6340	9
